   10.4586086      0.740299642       7.41462409E-02   2.06512213E-02   1.35705447       8.26645756    
   10.3061724      0.827807963       8.28089714E-02   1.93278268E-02   1.52295792       7.85326958    
   9.83393288      0.736141503       7.37197101E-02   1.85800213E-02   1.33066881       7.67482281    
   8.00091171      0.944599807       9.44980159E-02   2.70175878E-02   1.79537320       5.13942337    
   11.4182549      0.930786729       9.32148620E-02   2.79972143E-02   1.73606884       8.63018703    
   10.9109421      0.873722970       8.72045308E-02   1.25163989E-02   1.61096251       8.32653522    
   9.29477310       1.07643974      0.107509650       2.32165605E-02   2.04327989       6.04432774    
   10.2507734      0.660934925       6.61283657E-02   1.62796956E-02   1.22004664       8.28738403    
   7.94368982      0.770257711       7.70277008E-02   1.71782728E-02   1.41950822       5.65971804    
   8.77091026      0.847522378       8.49493295E-02   2.02905461E-02   1.48044896       6.33769941    
   8.99281502      0.863049805       8.63618329E-02   2.74642650E-02   1.66311312       6.35282612    
   9.01602936      0.692800760       6.96009770E-02   2.15509422E-02   1.19008994       7.04198694    
   8.58403301      0.775560915       7.76568204E-02   2.13687867E-02   1.42908943       6.28035736    
   8.44311047      0.780543804       7.83905238E-02   2.99756769E-02   1.42307818       6.13112259    
   10.1741581      0.741945207       7.42611960E-02   2.12808847E-02   1.39235008       7.94432020    
   8.08000946      0.894359112       8.94537717E-02   2.68791802E-02   1.72488141       5.34443569    
   7.53153038      0.646967530       6.49865642E-02   3.05974800E-02   1.24403632       5.54494238    
   8.29498100      0.820982575       8.22527185E-02   2.37023868E-02   1.50183892       5.86620426    
   8.65591621      0.585241973       5.87635003E-02   2.20527723E-02   1.06828153       6.92157602    
   10.3660803      0.896369576       8.96097720E-02   2.11221892E-02   1.68056750       7.67841101    
   9.07981491      0.741481245       7.46303573E-02   3.60525697E-02   1.36204898       6.86560154    
   8.96905136      0.821850121       8.24495256E-02   2.68880911E-02   1.48651874       6.55134487    
   10.4246349      0.882254720       8.82615149E-02   1.70187727E-02   1.57643020       7.86067009    
   10.3306561      0.689560354       6.91915825E-02   1.85338315E-02   1.19127297       8.36209679    
   10.2738914      0.709266245       7.12818131E-02   2.92095784E-02   1.29207003       8.17206383    
   8.97056770      0.847128451       8.50147307E-02   2.70947833E-02   1.50992286       6.50140715    
   8.99141407      0.833292663       8.38209465E-02   3.14339772E-02   1.44530487       6.59756184    
   10.4561825      0.941444635       9.40567851E-02   2.06386223E-02   1.77606380       7.62397861    
   9.00612068      0.742586493       7.44284540E-02   2.38577705E-02   1.37273860       6.79250908    
   8.37138939      0.658694863       6.59652427E-02   2.11952534E-02   1.24574375       6.37978983    
   9.86343765      0.799136460       8.02973509E-02   3.48655656E-02   1.48794520       7.46119356    
   9.39403820      0.681657791       6.84666783E-02   2.25895476E-02   1.19532573       7.42599869    
   6.95233965      0.979355216       9.79223102E-02   2.51691677E-02   1.85333407       3.99655890    
   7.41067505      0.806244314       8.08188692E-02   2.82186754E-02   1.51356995       4.98182344    
   6.52480364      0.853404701       8.53246078E-02   2.16162354E-02   1.61332929       3.95112896    
   10.8289413      0.726864934       7.27907494E-02   1.67550780E-02   1.29448211       8.71804905    
   9.30443192      0.728097558       7.29806647E-02   2.57232338E-02   1.37215197       7.10547876    
   9.53661823       1.01753020      0.101905547       2.34588236E-02   1.80885887       6.58486462    
   6.33156013      0.625306249       6.29018322E-02   2.49110833E-02   1.09956372       4.51887751    
   8.43181229      0.828072250       8.28875005E-02   2.30487194E-02   1.54245043       5.95535374    
   8.87111092      0.843657970       8.43749195E-02   2.19758917E-02   1.58978391       6.33131790    
   13.4155464      0.607068717       6.09442592E-02   2.36631893E-02   1.12319934       11.6006708    
   9.88831997      0.856817603       8.58425796E-02   2.55030431E-02   1.57693052       7.34322596    
   8.18126869      0.834300756       8.34227726E-02   1.83532070E-02   1.53918314       5.70600891    
   10.4985905       1.04814613      0.104845554       2.62838341E-02   1.95280051       7.36651468    
   11.6751595      0.831477880       8.33962336E-02   2.57748961E-02   1.49618864       9.23832226    
   7.45927715      0.639732897       6.44197315E-02   2.93811485E-02   1.13878846       5.58695459    
   7.89787674      0.841023326       8.42666924E-02   2.51139756E-02   1.54556656       5.40190649    
   6.78643465      0.587036610       5.88924401E-02   1.57300010E-02   1.01949382       5.10528183    
   9.17532158      0.791782200       7.93540180E-02   2.83310581E-02   1.50161242       6.77424192    
