   12.1154461       1.48463249      0.152240589      0.118470177       2.22087789       8.13922501    
   12.2390327       1.42561376      0.146393821      0.118930794       2.06787872       8.48021603    
   10.4393873       1.41844571      0.145671561      0.118512049       2.04974747       6.70701075    
   9.66027069       1.41312325      0.145152330      0.118867978       2.03565121       5.94747591    
   7.59108067       1.69099867      0.174949601      0.205875620       2.68100619       2.83825088    
   7.21711969       1.66574097      0.172221124      0.197228625       2.62399364       2.55793524    
   7.42908382       1.70714688      0.176628128      0.208827719       2.71990943       2.61657143    
   7.02157402       1.62662268      0.168149456      0.189858750       2.52992797       2.50701523    
   7.30600452       1.70713162      0.176682830      0.211026043       2.71777487       2.49338889    
   6.97623682       1.60351694      0.165691391      0.183431119       2.47635651       2.54724073    
   6.77176523       1.62208009      0.167668000      0.188665375       2.51932597       2.27402592    
   6.82404423       1.56554997      0.161690593      0.174365416       2.38689780       2.53554082    
   7.34915924       1.65454137      0.171075642      0.195909575       2.59630537       2.73132730    
   7.08260727       1.63217902      0.168763161      0.192287475       2.54196501       2.54741263    
   7.17279148       1.66462290      0.172146559      0.198652342       2.61974382       2.51762605    
   7.09925175       1.63857627      0.169435129      0.193732128       2.55712223       2.54038596    
   10.6010246       1.47027361      0.150792390      0.118065797       2.19454241       6.66735077    
   9.61099815       1.47690380      0.151440889      0.117688924       2.21204638       5.65291786    
   8.96636009       1.41120887      0.144919619      0.117688924       2.04222512       5.25031805    
   10.0178814       1.42627347      0.146423593      0.118023917       2.08084393       6.24631596    
   9.07202911       1.40986168      0.144793928      0.118002981       2.03843975       5.36093044    
   11.5090103       1.44052732      0.147846535      0.118337974       2.11739421       7.68490362    
   10.8794823       1.46648407      0.150406033      0.117667988       2.18512869       6.95979595    
   10.8166294       1.43419743      0.147189811      0.117228329       2.10209084       7.01592255    
   10.7236576       1.37507999      0.141335919      0.117793612       1.94873822       7.14070988    
   9.99802399       1.44556463      0.148346037      0.118317038       2.13043380       6.15536308    
   10.4974709       1.43078971      0.146893322      0.118861400       2.09172511       6.70920181    
   9.84643173       1.44981289      0.148756504      0.117877364       2.14183593       5.98814964    
   11.2617874       1.39453602      0.143237785      0.116642065       2.00012994       7.60724115    
   7.19778728       1.65965247      0.171606630      0.196851760       2.60893703       2.56073976    
   6.61279774       1.58728087      0.164020285      0.181128070       2.43691444       2.24345422    
   6.60974121       1.54342532      0.159387812      0.170219883       2.33400249       2.40270591    
   6.88312292       1.67427087      0.173162743      0.200955406       2.64279079       2.19194317    
   6.84104633       1.61247039      0.166636452      0.185650438       2.49770069       2.37858796    
   7.11891174       1.64667785      0.170291364      0.195784003       2.57642221       2.52973676    
   7.37248611       1.72087681      0.178076252      0.212177649       2.75251985       2.50883579    
   7.16814518       1.66315114      0.172031596      0.199887604       2.61507368       2.51800084    
   7.28757668       1.70593119      0.176541775      0.210188627       2.71579385       2.47912121    
   7.53468943       1.73147023      0.179214612      0.215569422       2.77665854       2.63177633    
   7.09982014       1.65916276      0.171580493      0.197731107       2.60682964       2.46451616    
   7.10625172       1.63683856      0.169220388      0.192099035       2.55451465       2.55357933    
   10.8871412       1.46088028      0.149864271      0.118254222       2.17040920       6.98773336    
   9.68262863       1.46935749      0.150693461      0.117772661       2.19278383       5.75202179    
   11.6506548       1.42643201      0.146437779      0.117982045       2.08162260       7.87818050    
   9.53914165       1.42484796      0.146300346      0.118756726       2.07678962       5.77244711    
   9.93583488       1.41424978      0.145217776      0.117563307       2.05053496       6.20826864    
   10.6955910       1.42833912      0.146609411      0.117291138       2.08721280       6.91613817    
   7.45290804       1.42994046      0.146785498      0.117961109       2.09070730       3.66751361    
   8.25269222       1.42862463      0.146665066      0.118358910       2.08693266       4.47211123    
   8.83208275       1.39625180      0.143440828      0.117940187       2.00364637       5.17080402    
   9.08459759       1.43357015      0.147156537      0.118379831       2.09968996       5.28580141    
   10.8964453       1.54254377      0.157965854      0.118065797       2.38168550       6.69618416    
   11.4650307       1.49291968      0.153054327      0.118631087       2.25287104       7.44755459    
   12.2760458       1.43601489      0.147390097      0.118023917       2.10635543       8.46826172    
