   9.43321228       1.45858788      0.150557831       9.66893360E-02   2.36917233       5.35820436    
   12.1203747       1.50238752      0.155019850       9.94830951E-02   2.45113540       7.91234827    
   10.8070660       1.44352794      0.149254173      0.102106862       2.28943920       6.82273817    
   12.3586340       1.50584257      0.155190676       9.38584954E-02   2.48450351       8.11923885    
   11.6373234       1.38273501      0.143080205       9.62713510E-02   2.13081360       7.88442373    
   9.97672081       1.46253669      0.150983289       9.73302573E-02   2.36726260       5.89860821    
   8.48894405       1.40652752      0.145245090       9.05500799E-02   2.23200154       4.61461973    
   13.4000015       1.53572428      0.158123448       9.39090997E-02   2.58532000       9.02692509    
   8.89836693       1.46935749      0.151545987       9.55784619E-02   2.43350935       4.74837637    
   10.5420361       1.38216293      0.142788351       8.93315151E-02   2.17476392       6.75298929    
   12.7508564       1.51891291      0.156602159       9.95802656E-02   2.53470778       8.44105339    
   10.9916573       1.37169230      0.141939998       9.59825516E-02   2.12719727       7.25484562    
   10.1035585       1.35341573      0.140125066       9.40710977E-02   2.04917908       6.46676779    
   8.78455544       1.43824565      0.148637980      0.100027062       2.30379415       4.79385090    
   11.7791395       1.47839332      0.152624458       9.96592641E-02   2.40100169       7.64746094    
   11.8330860       1.52409267      0.157077372       9.52735990E-02   2.50420952       7.55243254    
   12.3205280       1.39870560      0.144504830       9.35525149E-02   2.23625684       8.44750786    
   10.1196375       1.43429422      0.148258701       9.98114496E-02   2.28130794       6.15596533    
   9.80514717       1.49660897      0.154191300       9.06419009E-02   2.46399951       5.59970570    
   10.7244892       1.25737453      0.130503803       9.29681137E-02   1.84152710       7.40211535    
   10.2792835       1.34414160      0.139141694       9.52531323E-02   2.08674121       6.61400604    
   6.80600071       1.31954873      0.136624515       9.23650712E-02   2.02719092       3.23027134    
   11.1691723       1.38668466      0.143464044       9.66477990E-02   2.15272808       7.38964748    
   9.43334961       1.52144873      0.156979188      0.101396509       2.48635793       5.16716766    
   11.2616339       1.40988588      0.145737633       9.57258120E-02   2.21769166       7.39259291    
   9.89570141       1.32755077      0.137516037       9.62177888E-02   2.04515243       6.28926468    
   11.2383108       1.45190609      0.150043815      0.102760121       2.35012674       7.18347406    
   12.0252171       1.48837864      0.153578892      0.101093173       2.47502613       7.80714035    
   11.3981133       1.60361028      0.165148616      0.103977643       2.73208332       6.79329348    
   10.0982265       1.28209984      0.133114010       9.74930674E-02   1.87422395       6.71129513    
   9.10335732       1.57434809      0.161845177       8.98850486E-02   2.69551086       4.58176851    
   11.3374958       1.44566238      0.149132967       9.38155726E-02   2.38447571       7.26440859    
   10.6604958       1.41269863      0.145962760       9.68003571E-02   2.27896237       6.72607136    
   11.5940838       1.42510593      0.146988064       9.07160789E-02   2.35109234       7.58018112    
   11.1541252       1.24515498      0.129396290       9.68907103E-02   1.80266535       7.88001728    
   10.7198153       1.48624527      0.153385952       9.63684842E-02   2.37980938       6.60400629    
   12.2252998       1.49613905      0.154431969      0.102024078       2.45451856       8.01818562    
   10.3387852       1.52232552      0.156657279       8.85648504E-02   2.55532265       6.01591539    
   9.94111443       1.37190449      0.141969308       9.77545232E-02   2.15105915       6.17842722    
   11.4369230       1.31025851      0.135958403       9.93219614E-02   1.94378102       7.94760323    
   12.0053844       1.53572464      0.158192694       9.29419249E-02   2.52287436       7.69565058    
   10.8484592       1.48492861      0.153280452       9.87584293E-02   2.39835978       6.71313190    
   11.4384470       1.33567441      0.138388231       9.73317325E-02   2.03998399       7.82706833    
   7.82208443       1.43902528      0.148780793       9.73926857E-02   2.21877217       3.91811371    
   10.6882477       1.28873086      0.133697256       9.38385129E-02   1.88242257       7.28955841    
   10.4328804       1.61173320      0.165889457       9.95273516E-02   2.72477555       5.83095455    
   9.98523808       1.42720222      0.147631243      0.100323141       2.21965861       6.09042263    
   10.9738226       1.37473404      0.142280921       9.47737992E-02   2.08908963       7.27294397    
   11.0241451       1.45004702      0.149717048       9.54376534E-02   2.32190967       7.00703382    
   10.1148958       1.29123533      0.134151936      0.105749086       1.94402158       6.63973761    
